CMDLINE /opt/anaconda3/envs/aas2/bin/python /Users/noemivalentini/Desktop/deep_ga/cartpole/a2c/cartpole_a2c.py
MEM 1272.308594 1706273196.2777
MEM 1272.523438 1706273196.3828
MEM 1272.621094 1706273196.4880
MEM 1272.812500 1706273196.5931
MEM 1272.812500 1706273196.6982
MEM 1272.972656 1706273196.8013
MEM 1273.113281 1706273196.9064
MEM 1273.457031 1706273197.0074
MEM 1273.832031 1706273197.1089
MEM 1273.843750 1706273197.2118
MEM 1274.093750 1706273197.3170
MEM 1274.148438 1706273197.4208
MEM 1274.789062 1706273197.5270
MEM 1274.796875 1706273197.6291
MEM 1274.816406 1706273197.7306
MEM 1274.816406 1706273197.8358
MEM 1274.828125 1706273197.9394
MEM 1275.101562 1706273198.0445
MEM 1275.105469 1706273198.1488
MEM 1275.300781 1706273198.2527
MEM 1275.300781 1706273198.3568
MEM 1275.312500 1706273198.4603
MEM 1275.312500 1706273198.5655
MEM 1275.929688 1706273198.6703
MEM 1275.898438 1706273198.7751
MEM 1275.917969 1706273198.8786
MEM 1276.011719 1706273198.9837
MEM 1276.023438 1706273199.0888
MEM 1276.296875 1706273199.1940
MEM 1276.335938 1706273199.2976
MEM 1276.570312 1706273199.4001
MEM 1276.593750 1706273199.5053
MEM 1276.609375 1706273199.6063
MEM 1276.660156 1706273199.7073
MEM 1276.628906 1706273199.8100
MEM 1276.648438 1706273199.9151
MEM 1276.652344 1706273200.0197
MEM 1276.660156 1706273200.1248
MEM 1276.660156 1706273200.2275
MEM 1276.660156 1706273200.3295
MEM 1276.746094 1706273200.4302
MEM 1276.671875 1706273200.5353
MEM 1276.695312 1706273200.6378
MEM 1276.695312 1706273200.7430
MEM 1276.699219 1706273200.8481
MEM 1276.777344 1706273200.9519
MEM 1276.777344 1706273201.0559
MEM 1276.789062 1706273201.1610
MEM 1276.800781 1706273201.2662
MEM 1276.878906 1706273201.3664
MEM 1276.832031 1706273201.4667
MEM 1276.847656 1706273201.5718
MEM 1276.890625 1706273201.6770
MEM 1276.910156 1706273201.7821
MEM 1276.914062 1706273201.8866
MEM 1276.921875 1706273201.9868
MEM 1276.929688 1706273202.0919
MEM 1276.929688 1706273202.1971
MEM 1276.937500 1706273202.2973
MEM 1276.937500 1706273202.3976
MEM 1276.941406 1706273202.4990
MEM 1276.949219 1706273202.5997
MEM 1276.960938 1706273202.7048
MEM 1277.039062 1706273202.8092
MEM 1276.972656 1706273202.9144
MEM 1276.984375 1706273203.0187
MEM 1276.988281 1706273203.1239
MEM 1276.996094 1706273203.2269
MEM 1276.996094 1706273203.3270
MEM 1276.996094 1706273203.4322
MEM 1277.003906 1706273203.5334
MEM 1277.003906 1706273203.6368
MEM 1277.054688 1706273203.7420
MEM 1277.023438 1706273203.8434
MEM 1277.027344 1706273203.9486
MEM 1277.031250 1706273204.0510
MEM 1277.039062 1706273204.1560
MEM 1277.039062 1706273204.2570
MEM 1277.042969 1706273204.3580
MEM 1277.093750 1706273204.4585
MEM 1277.062500 1706273204.5636
MEM 1277.078125 1706273204.6667
MEM 1277.085938 1706273204.7686
MEM 1277.085938 1706273204.8738
MEM 1277.097656 1706273204.9789
MEM 1277.105469 1706273205.0812
MEM 1277.152344 1706273205.1846
MEM 1277.179688 1706273205.2898
MEM 1277.210938 1706273205.3940
MEM 1277.179688 1706273205.4981
MEM 1277.187500 1706273205.6033
MEM 1277.210938 1706273205.7043
MEM 1277.210938 1706273205.8144
MEM 1277.214844 1706273205.9178
MEM 1277.214844 1706273206.0272
MEM 1277.332031 1706273206.1313
MEM 1277.292969 1706273206.2415
MEM 1277.375000 1706273206.3512
MEM 1277.343750 1706273206.4570
MEM 1277.343750 1706273206.5658
MEM 1277.535156 1706273206.6669
MEM 1277.535156 1706273206.7770
MEM 1277.605469 1706273206.8795
MEM 1277.609375 1706273206.9896
MEM 1277.648438 1706273207.0966
MEM 1277.648438 1706273207.2039
MEM 1277.792969 1706273207.3101
MEM 1277.792969 1706273207.4174
MEM 1277.847656 1706273207.5276
MEM 1277.816406 1706273207.6377
MEM 1277.832031 1706273207.7382
MEM 1277.882812 1706273207.8485
MEM 1277.910156 1706273207.9581
MEM 1278.179688 1706273208.0683
MEM 1278.183594 1706273208.1707
MEM 1278.289062 1706273208.2746
MEM 1278.304688 1706273208.3751
MEM 1278.394531 1706273208.4853
MEM 1278.363281 1706273208.5925
MEM 1273.960938 1706273208.6983
MEM 1270.214844 1706273208.7986
MEM 1260.308594 1706273208.9035
MEM 1255.515625 1706273209.0137
MEM 1255.484375 1706273209.1178
MEM 1254.601562 1706273209.2264
MEM 1252.488281 1706273209.3276
MEM 1252.488281 1706273209.4376
MEM 1251.281250 1706273209.5428
MEM 1247.210938 1706273209.6452
MEM 1237.023438 1706273209.7533
MEM 1230.835938 1706273209.8536
MEM 1222.199219 1706273209.9638
MEM 1211.503906 1706273210.0690
MEM 1206.597656 1706273210.1758
MEM 1198.214844 1706273210.2861
MEM 1198.300781 1706273210.3864
MEM 1198.324219 1706273210.4966
MEM 1192.714844 1706273210.5971
MEM 1189.746094 1706273210.7032
MEM 1187.578125 1706273210.8133
MEM 1187.683594 1706273210.9167
MEM 1187.691406 1706273211.0198
MEM 1188.167969 1706273211.1260
MEM 1188.171875 1706273211.2362
MEM 1188.265625 1706273211.3365
MEM 1188.214844 1706273211.4460
MEM 1188.269531 1706273211.5530
MEM 1188.242188 1706273211.6627
MEM 1188.257812 1706273211.7660
MEM 1188.429688 1706273211.8716
MEM 1188.503906 1706273211.9762
MEM 1188.929688 1706273212.0863
MEM 1188.941406 1706273212.1965
MEM 1189.066406 1706273212.3066
MEM 1189.074219 1706273212.4165
MEM 1189.621094 1706273212.5266
MEM 1189.621094 1706273212.6368
MEM 1189.949219 1706273212.7469
MEM 1189.949219 1706273212.8527
MEM 1190.273438 1706273212.9617
MEM 1190.226562 1706273213.0666
MEM 1190.289062 1706273213.1757
MEM 1190.464844 1706273213.2859
MEM 1190.496094 1706273213.3960
MEM 1190.507812 1706273213.5026
MEM 1190.515625 1706273213.6126
MEM 1190.738281 1706273213.7227
MEM 1190.742188 1706273213.8255
MEM 1191.003906 1706273213.9258
MEM 1191.015625 1706273214.0359
MEM 1191.128906 1706273214.1458
MEM 1190.535156 1706273214.2525
MEM 1190.957031 1706273214.3560
MEM 1190.933594 1706273214.4596
MEM 1191.238281 1706273214.5678
MEM 1191.285156 1706273214.6744
MEM 1191.371094 1706273214.7816
MEM 1191.664062 1706273214.8917
MEM 1191.691406 1706273215.0019
MEM 1191.703125 1706273215.1024
MEM 1191.703125 1706273215.2126
MEM 1191.843750 1706273215.3160
MEM 1191.843750 1706273215.4254
MEM 1192.183594 1706273215.5356
MEM 1192.191406 1706273215.6453
MEM 1192.425781 1706273215.7498
MEM 1192.390625 1706273215.8599
MEM 1192.859375 1706273215.9680
MEM 1192.828125 1706273216.0761
MEM 1192.898438 1706273216.1812
MEM 1193.253906 1706273216.2914
MEM 1193.265625 1706273216.3970
MEM 1193.613281 1706273216.5022
MEM 1193.617188 1706273216.6036
MEM 1193.988281 1706273216.7134
MEM 1193.992188 1706273216.8236
MEM 1194.277344 1706273216.9251
MEM 1194.281250 1706273217.0353
MEM 1194.347656 1706273217.1386
MEM 1194.281250 1706273217.2488
MEM 1194.343750 1706273217.3521
MEM 1194.312500 1706273217.4533
MEM 1194.328125 1706273217.5635
MEM 1194.695312 1706273217.6652
MEM 1194.703125 1706273217.7657
MEM 1195.011719 1706273217.8759
MEM 1195.062500 1706273217.9769
MEM 1195.394531 1706273218.0872
MEM 1195.433594 1706273218.1968
MEM 1196.128906 1706273218.2972
MEM 1196.097656 1706273218.4074
MEM 1196.140625 1706273218.5156
MEM 1196.496094 1706273218.6249
MEM 1196.507812 1706273218.7351
MEM 1196.527344 1706273218.8453
MEM 1196.550781 1706273218.9519
MEM 1196.562500 1706273219.0631
MEM 1196.562500 1706273219.1656
MEM 1142.718750 1706273219.2664
MEM 1092.062500 1706273219.3704
MEM 1050.164062 1706273219.4729
MEM 1000.945312 1706273219.5813
MEM 971.031250 1706273219.6859
MEM 931.214844 1706273219.7927
MEM 929.187500 1706273219.9018
MEM 929.523438 1706273220.0047
MEM 929.523438 1706273220.1079
MEM 929.671875 1706273220.2154
MEM 929.722656 1706273220.3207
MEM 929.792969 1706273220.4266
MEM 930.195312 1706273220.5354
MEM 930.210938 1706273220.6455
MEM 930.179688 1706273220.7529
MEM 930.179688 1706273220.8577
MEM 930.410156 1706273220.9653
MEM 930.410156 1706273221.0673
MEM 930.566406 1706273221.1775
MEM 930.859375 1706273221.2785
MEM 930.867188 1706273221.3886
MEM 930.882812 1706273221.4955
MEM 930.902344 1706273221.6057
MEM 930.988281 1706273221.7066
MEM 930.957031 1706273221.8167
MEM 931.007812 1706273221.9243
MEM 930.976562 1706273222.0247
MEM 930.996094 1706273222.1267
MEM 931.488281 1706273222.2346
MEM 931.507812 1706273222.3429
MEM 931.953125 1706273222.4511
MEM 931.957031 1706273222.5516
MEM 932.394531 1706273222.6611
MEM 932.398438 1706273222.7652
MEM 932.812500 1706273222.8654
MEM 932.781250 1706273222.9732
MEM 933.113281 1706273223.0833
MEM 933.199219 1706273223.1880
MEM 933.246094 1706273223.2981
MEM 933.257812 1706273223.4015
MEM 933.292969 1706273223.5051
MEM 933.300781 1706273223.6151
MEM 933.304688 1706273223.7253
MEM 933.417969 1706273223.8345
MEM 933.433594 1706273223.9441
MEM 933.679688 1706273224.0483
MEM 933.679688 1706273224.1486
MEM 933.871094 1706273224.2545
MEM 934.082031 1706273224.3552
MEM 934.105469 1706273224.4634
MEM 934.238281 1706273224.5651
MEM 934.285156 1706273224.6654
MEM 934.867188 1706273224.7745
MEM 934.878906 1706273224.8749
MEM 934.949219 1706273224.9848
MEM 935.257812 1706273225.0862
MEM 935.335938 1706273225.1954
MEM 935.339844 1706273225.3014
MEM 935.347656 1706273225.4116
MEM 935.484375 1706273225.5151
MEM 935.453125 1706273225.6244
MEM 935.523438 1706273225.7345
MEM 935.738281 1706273225.8349
MEM 935.738281 1706273225.9355
MEM 935.808594 1706273226.0394
MEM 935.835938 1706273226.1492
MEM 935.882812 1706273226.2505
MEM 936.375000 1706273226.3511
MEM 936.375000 1706273226.4522
MEM 936.425781 1706273226.5615
MEM 936.816406 1706273226.6649
MEM 936.832031 1706273226.7675
MEM 937.199219 1706273226.8679
MEM 937.167969 1706273226.9752
MEM 937.214844 1706273227.0814
MEM 937.550781 1706273227.1910
MEM 937.597656 1706273227.2961
MEM 937.832031 1706273227.4013
MEM 937.800781 1706273227.5015
MEM 937.832031 1706273227.6117
MEM 937.890625 1706273227.7171
MEM 937.910156 1706273227.8243
MEM 938.031250 1706273227.9345
MEM 938.050781 1706273228.0442
MEM 938.414062 1706273228.1480
MEM 938.414062 1706273228.2538
MEM 938.773438 1706273228.3559
MEM 938.757812 1706273228.4643
MEM 938.820312 1706273228.5744
MEM 939.148438 1706273228.6760
MEM 939.187500 1706273228.7793
MEM 939.777344 1706273228.8867
MEM 939.792969 1706273228.9960
MEM 940.089844 1706273229.1062
MEM 940.101562 1706273229.2164
MEM 940.199219 1706273229.3265
MEM 940.218750 1706273229.4322
MEM 940.242188 1706273229.5423
MEM 940.253906 1706273229.6512
MEM 940.652344 1706273229.7614
MEM 940.621094 1706273229.8669
MEM 940.710938 1706273229.9738
MEM 940.687500 1706273230.0749
MEM 940.777344 1706273230.1850
MEM 940.855469 1706273230.2932
MEM 940.984375 1706273230.3960
MEM 941.152344 1706273230.5011
MEM 941.164062 1706273230.6113
MEM 941.828125 1706273230.7216
MEM 941.832031 1706273230.8242
MEM 942.136719 1706273230.9276
MEM 942.070312 1706273231.0377
MEM 942.171875 1706273231.1425
MEM 942.160156 1706273231.2480
MEM 942.167969 1706273231.3511
MEM 942.257812 1706273231.4541
MEM 942.289062 1706273231.5643
MEM 942.437500 1706273231.6647
MEM 942.441406 1706273231.7749
MEM 942.777344 1706273231.8800
MEM 942.781250 1706273231.9817
MEM 943.242188 1706273232.0841
MEM 943.429688 1706273232.1891
MEM 943.453125 1706273232.2946
MEM 943.761719 1706273232.3960
MEM 943.777344 1706273232.5011
MEM 944.019531 1706273232.6040
MEM 944.035156 1706273232.7095
MEM 944.390625 1706273232.8147
MEM 944.394531 1706273232.9240
MEM 944.726562 1706273233.0333
MEM 944.667969 1706273233.1435
MEM 944.730469 1706273233.2469
MEM 944.761719 1706273233.3480
MEM 944.773438 1706273233.4540
MEM 945.027344 1706273233.5612
MEM 945.031250 1706273233.6641
MEM 945.308594 1706273233.7660
MEM 945.324219 1706273233.8728
MEM 945.605469 1706273233.9736
MEM 945.574219 1706273234.0744
MEM 945.609375 1706273234.1755
MEM 945.902344 1706273234.2757
MEM 945.906250 1706273234.3761
MEM 946.269531 1706273234.4821
MEM 946.222656 1706273234.5857
MEM 946.511719 1706273234.6959
MEM 946.644531 1706273234.8061
MEM 946.769531 1706273234.9146
MEM 946.820312 1706273235.0220
MEM 946.835938 1706273235.1226
MEM 946.921875 1706273235.2244
MEM 946.929688 1706273235.3396
MEM 947.238281 1706273235.4420
MEM 947.207031 1706273235.5457
MEM 947.226562 1706273235.6509
MEM 947.542969 1706273235.7562
MEM 947.566406 1706273235.8646
MEM 947.695312 1706273235.9723
MEM 947.707031 1706273236.0789
MEM 947.992188 1706273236.1808
MEM 947.996094 1706273236.2825
MEM 948.042969 1706273236.3839
MEM 948.511719 1706273236.4842
MEM 948.527344 1706273236.5860
MEM 948.976562 1706273236.6948
MEM 948.976562 1706273236.7954
MEM 949.054688 1706273236.8975
MEM 949.062500 1706273237.0010
MEM 949.070312 1706273237.1046
MEM 949.105469 1706273237.2148
MEM 949.113281 1706273237.3220
MEM 949.523438 1706273237.4266
MEM 949.453125 1706273237.5270
MEM 949.496094 1706273237.6281
MEM 949.632812 1706273237.7283
MEM 949.644531 1706273237.8385
MEM 950.007812 1706273237.9480
MEM 950.011719 1706273238.0509
MEM 950.347656 1706273238.1533
MEM 950.355469 1706273238.2635
MEM 950.839844 1706273238.3730
MEM 950.843750 1706273238.4832
MEM 951.460938 1706273238.5901
MEM 951.429688 1706273238.6905
MEM 951.464844 1706273238.8007
MEM 951.464844 1706273238.9009
MEM 951.488281 1706273239.0111
MEM 951.515625 1706273239.1212
MEM 951.527344 1706273239.2239
MEM 951.546875 1706273239.3341
MEM 951.550781 1706273239.4439
MEM 951.683594 1706273239.5509
MEM 951.742188 1706273239.6512
MEM 952.062500 1706273239.7539
MEM 952.031250 1706273239.8641
MEM 952.449219 1706273239.9645
MEM 952.839844 1706273240.0680
MEM 952.871094 1706273240.1682
MEM 953.144531 1706273240.2718
MEM 953.148438 1706273240.3812
MEM 953.593750 1706273240.4903
MEM 953.597656 1706273240.5957
MEM 953.746094 1706273240.6978
MEM 953.757812 1706273240.8080
MEM 953.878906 1706273240.9145
MEM 953.847656 1706273241.0238
MEM 954.230469 1706273241.1340
MEM 954.281250 1706273241.2438
MEM 954.324219 1706273241.3481
MEM 954.652344 1706273241.4539
MEM 954.664062 1706273241.5640
MEM 954.890625 1706273241.6650
MEM 954.914062 1706273241.7752
MEM 955.234375 1706273241.8771
MEM 955.250000 1706273241.9873
MEM 955.285156 1706273242.0956
MEM 955.308594 1706273242.2008
MEM 955.851562 1706273242.3057
MEM 955.820312 1706273242.4159
MEM 956.000000 1706273242.5237
MEM 956.175781 1706273242.6245
MEM 956.195312 1706273242.7307
MEM 956.437500 1706273242.8329
MEM 956.441406 1706273242.9412
MEM 956.761719 1706273243.0508
MEM 956.765625 1706273243.1576
MEM 956.785156 1706273243.2644
MEM 956.839844 1706273243.3738
MEM 957.039062 1706273243.4800
MEM 957.007812 1706273243.5804
MEM 957.105469 1706273243.6810
MEM 957.511719 1706273243.7912
MEM 957.632812 1706273243.9008
MEM 957.796875 1706273244.0081
MEM 957.832031 1706273244.1152
MEM 958.285156 1706273244.2238
MEM 958.320312 1706273244.3340
MEM 958.597656 1706273244.4382
MEM 958.609375 1706273244.5480
MEM 958.687500 1706273244.6493
MEM 958.636719 1706273244.7527
MEM 958.667969 1706273244.8529
MEM 958.914062 1706273244.9538
MEM 958.917969 1706273245.0640
MEM 959.078125 1706273245.1644
MEM 959.085938 1706273245.2726
MEM 959.140625 1706273245.3799
MEM 959.234375 1706273245.4901
MEM 959.855469 1706273245.5970
MEM 959.792969 1706273245.7006
MEM 959.828125 1706273245.8045
MEM 960.304688 1706273245.9147
MEM 960.335938 1706273246.0239
MEM 960.617188 1706273246.1340
MEM 960.777344 1706273246.2442
MEM 960.781250 1706273246.3538
MEM 960.785156 1706273246.4638
MEM 960.890625 1706273246.5666
MEM 960.898438 1706273246.6768
MEM 960.929688 1706273246.7821
MEM 960.933594 1706273246.8842
MEM 961.050781 1706273246.9844
MEM 961.019531 1706273247.0946
MEM 961.097656 1706273247.1956
MEM 961.574219 1706273247.3033
MEM 961.593750 1706273247.4134
MEM 961.933594 1706273247.5236
MEM 961.945312 1706273247.6242
MEM 962.226562 1706273247.7275
MEM 962.226562 1706273247.8377
MEM 962.488281 1706273247.9479
MEM 962.707031 1706273248.0508
MEM 962.972656 1706273248.1610
MEM 959.519531 1706273248.2666
MEM 959.531250 1706273248.3723
MEM 959.539062 1706273248.4737
MEM 959.554688 1706273248.5799
MEM 959.625000 1706273248.6888
MEM 959.640625 1706273248.7956
MEM 959.992188 1706273248.9007
MEM 959.921875 1706273249.0043
MEM 960.203125 1706273249.1144
MEM 960.304688 1706273249.2237
MEM 960.402344 1706273249.3338
MEM 960.781250 1706273249.4438
MEM 960.800781 1706273249.5508
MEM 958.308594 1706273249.6540
MEM 951.347656 1706273249.7604
MEM 951.652344 1706273249.8635
MEM 951.617188 1706273249.9736
MEM 945.929688 1706273250.0806
MEM 931.023438 1706273250.1831
MEM 880.660156 1706273250.2903
MEM 872.882812 1706273250.3956
MEM 854.402344 1706273250.5008
MEM 854.429688 1706273250.6011
MEM 854.484375 1706273250.7111
MEM 854.507812 1706273250.8213
MEM 854.832031 1706273250.9224
MEM 854.832031 1706273251.0238
MEM 855.156250 1706273251.1340
MEM 855.132812 1706273251.2442
MEM 855.406250 1706273251.3480
MEM 855.554688 1706273251.4519
MEM 855.582031 1706273251.5621
MEM 855.917969 1706273251.6673
MEM 855.988281 1706273251.7761
MEM 851.476562 1706273251.8849
MEM 851.550781 1706273251.9853
MEM 851.738281 1706273252.0891
MEM 851.765625 1706273252.1956
MEM 851.972656 1706273252.3008
MEM 851.941406 1706273252.4088
MEM 851.968750 1706273252.5144
MEM 852.015625 1706273252.6237
MEM 852.046875 1706273252.7333
MEM 852.242188 1706273252.8429
MEM 852.253906 1706273252.9470
MEM 852.652344 1706273253.0508
MEM 852.656250 1706273253.1573
MEM 853.050781 1706273253.2607
MEM 853.050781 1706273253.3638
MEM 853.519531 1706273253.4708
MEM 853.488281 1706273253.5801
MEM 853.539062 1706273253.6871
MEM 853.535156 1706273253.7956
MEM 853.585938 1706273253.9010
MEM 853.597656 1706273254.0111
MEM 853.609375 1706273254.1152
MEM 851.289062 1706273254.2237
MEM 851.304688 1706273254.3339
MEM 851.468750 1706273254.4421
MEM 851.437500 1706273254.5508
MEM 851.582031 1706273254.6529
MEM 851.792969 1706273254.7631
MEM 851.816406 1706273254.8644
MEM 852.042969 1706273254.9719
MEM 852.246094 1706273255.0821
MEM 852.617188 1706273255.1839
MEM 852.632812 1706273255.2941
MEM 853.187500 1706273255.3958
MEM 853.234375 1706273255.4983
MEM 853.816406 1706273255.6058
MEM 853.746094 1706273255.7160
MEM 853.835938 1706273255.8238
MEM 853.816406 1706273255.9242
MEM 853.863281 1706273256.0330
MEM 853.933594 1706273256.1338
MEM 853.960938 1706273256.2439
MEM 854.031250 1706273256.3508
MEM 854.042969 1706273256.4538
MEM 854.199219 1706273256.5605
MEM 854.214844 1706273256.6644
MEM 854.527344 1706273256.7721
MEM 854.468750 1706273256.8824
MEM 855.011719 1706273256.9926
MEM 854.984375 1706273257.0939
MEM 855.097656 1706273257.1956
MEM 855.527344 1706273257.3008
MEM 855.546875 1706273257.4062
MEM 855.882812 1706273257.5144
MEM 855.914062 1706273257.6246
MEM 855.953125 1706273257.7291
MEM 855.968750 1706273257.8393
MEM 856.031250 1706273257.9474
MEM 856.039062 1706273258.0576
MEM 856.156250 1706273258.1602
MEM 856.125000 1706273258.2644
MEM 856.292969 1706273258.3738
MEM 856.796875 1706273258.4838
MEM 856.824219 1706273258.5940
MEM 856.988281 1706273258.6957
MEM 857.000000 1706273258.8056
MEM 857.343750 1706273258.9144
MEM 857.375000 1706273259.0238
MEM 857.765625 1706273259.1338
MEM 857.796875 1706273259.2440
MEM 858.292969 1706273259.3478
MEM 858.296875 1706273259.4509
MEM 858.359375 1706273259.5611
MEM 858.328125 1706273259.6638
MEM 858.375000 1706273259.7740
MEM 858.484375 1706273259.8755
MEM 858.527344 1706273259.9857
MEM 858.699219 1706273260.0869
MEM 858.722656 1706273260.1940
MEM 858.921875 1706273260.3039
MEM 858.941406 1706273260.4057
MEM 859.257812 1706273260.5077
MEM 859.257812 1706273260.6144
MEM 859.671875 1706273260.7244
MEM 859.640625 1706273260.8346
MEM 859.785156 1706273260.9402
MEM 860.148438 1706273261.0473
MEM 860.171875 1706273261.1527
MEM 860.332031 1706273261.2629
MEM 860.398438 1706273261.3638
MEM 860.515625 1706273261.4740
MEM 860.550781 1706273261.5802
MEM 860.578125 1706273261.6904
MEM 860.597656 1706273261.7945
MEM 861.082031 1706273261.8957
MEM 861.011719 1706273262.0025
MEM 861.070312 1706273262.1100
MEM 861.285156 1706273262.2144
MEM 861.378906 1706273262.3247
MEM 861.789062 1706273262.4349
MEM 861.847656 1706273262.5450
MEM 861.917969 1706273262.6561
MEM 862.042969 1706273262.7644
MEM 862.531250 1706273262.8746
MEM 862.535156 1706273262.9813
MEM 862.871094 1706273263.0895
MEM 862.988281 1706273263.1977
MEM 863.339844 1706273263.3052
MEM 863.308594 1706273263.4144
MEM 863.390625 1706273263.5239
MEM 863.378906 1706273263.6341
MEM 863.398438 1706273263.7442
MEM 863.445312 1706273263.8508
MEM 863.488281 1706273263.9610
MEM 863.613281 1706273264.0645
MEM 863.636719 1706273264.1689
MEM 864.031250 1706273264.2791
MEM 864.035156 1706273264.3824
MEM 864.492188 1706273264.4850
MEM 864.492188 1706273264.5952
MEM 864.929688 1706273264.6957
