CMDLINE /opt/anaconda3/envs/aas2/bin/python /Users/noemivalentini/Desktop/deep_ga/cartpole/ga/cart_run_ga.py
MEM 266.871094 1706233982.9004
MEM 266.871094 1706233983.0080
MEM 266.871094 1706233983.1182
MEM 266.871094 1706233983.2230
MEM 266.871094 1706233983.3245
MEM 266.871094 1706233983.4248
MEM 266.871094 1706233983.5350
MEM 266.871094 1706233983.6452
MEM 266.871094 1706233983.7554
MEM 266.871094 1706233983.8614
MEM 266.871094 1706233983.9674
MEM 266.871094 1706233984.0743
MEM 266.871094 1706233984.1845
MEM 266.871094 1706233984.2866
MEM 266.871094 1706233984.3967
MEM 266.871094 1706233984.5069
MEM 266.871094 1706233984.6143
MEM 266.871094 1706233984.7238
MEM 266.871094 1706233984.8296
MEM 266.871094 1706233984.9370
MEM 266.871094 1706233985.0453
MEM 266.871094 1706233985.1472
MEM 266.871094 1706233985.2493
MEM 266.871094 1706233985.3495
MEM 266.871094 1706233985.4549
MEM 266.871094 1706233985.5630
MEM 266.871094 1706233985.6676
MEM 266.871094 1706233985.7726
MEM 266.871094 1706233985.8798
MEM 266.871094 1706233985.9830
MEM 266.875000 1706233986.0873
MEM 266.875000 1706233986.1975
MEM 266.875000 1706233986.3077
MEM 266.875000 1706233986.4179
MEM 266.875000 1706233986.5250
MEM 266.875000 1706233986.6343
MEM 266.875000 1706233986.7433
MEM 266.875000 1706233986.8469
MEM 266.875000 1706233986.9570
MEM 266.875000 1706233987.0625
MEM 266.875000 1706233987.1686
MEM 266.875000 1706233987.2727
MEM 266.875000 1706233987.3829
MEM 266.875000 1706233987.4833
MEM 266.875000 1706233987.5894
MEM 266.875000 1706233987.6969
MEM 266.875000 1706233987.8039
MEM 266.875000 1706233987.9115
MEM 266.875000 1706233988.0150
MEM 266.875000 1706233988.1173
MEM 266.875000 1706233988.2201
MEM 266.875000 1706233988.3221
MEM 266.875000 1706233988.4293
MEM 266.875000 1706233988.5395
MEM 266.875000 1706233988.6456
MEM 266.875000 1706233988.7540
MEM 266.875000 1706233988.8631
MEM 266.875000 1706233988.9733
MEM 266.875000 1706233989.0736
MEM 266.875000 1706233989.1837
MEM 266.875000 1706233989.2939
MEM 266.875000 1706233989.3945
MEM 266.875000 1706233989.4969
MEM 266.875000 1706233989.6071
MEM 266.875000 1706233989.7140
MEM 266.875000 1706233989.8177
MEM 266.875000 1706233989.9279
MEM 266.875000 1706233990.0310
MEM 266.875000 1706233990.1412
MEM 266.875000 1706233990.2470
MEM 266.875000 1706233990.3572
MEM 266.875000 1706233990.4634
MEM 266.875000 1706233990.5700
MEM 266.875000 1706233990.6802
MEM 266.875000 1706233990.7903
MEM 266.875000 1706233990.8922
MEM 266.875000 1706233991.0024
MEM 266.875000 1706233991.1117
MEM 266.875000 1706233991.2140
MEM 266.875000 1706233991.3213
MEM 266.875000 1706233991.4222
MEM 266.875000 1706233991.5324
MEM 266.875000 1706233991.6334
MEM 266.875000 1706233991.7420
MEM 266.875000 1706233991.8521
MEM 266.875000 1706233991.9614
MEM 266.875000 1706233992.0621
MEM 266.875000 1706233992.1632
MEM 266.875000 1706233992.2669
MEM 266.875000 1706233992.3722
MEM 266.875000 1706233992.4728
MEM 266.875000 1706233992.5794
MEM 266.875000 1706233992.6834
MEM 266.875000 1706233992.7906
MEM 266.875000 1706233992.8940
MEM 266.875000 1706233992.9970
MEM 266.875000 1706233993.1028
MEM 266.875000 1706233993.2048
MEM 266.875000 1706233993.3149
MEM 266.875000 1706233993.4234
MEM 266.875000 1706233993.5336
MEM 266.875000 1706233993.6388
MEM 266.875000 1706233993.7435
MEM 266.875000 1706233993.8490
MEM 266.875000 1706233993.9591
MEM 266.875000 1706233994.0634
MEM 266.875000 1706233994.1672
MEM 266.875000 1706233994.2774
MEM 266.875000 1706233994.3787
MEM 266.875000 1706233994.4889
MEM 266.875000 1706233994.5950
MEM 266.875000 1706233994.6971
MEM 266.875000 1706233994.8073
MEM 266.875000 1706233994.9154
MEM 266.875000 1706233995.0185
MEM 266.875000 1706233995.1286
MEM 266.875000 1706233995.2388
MEM 266.875000 1706233995.3435
MEM 266.875000 1706233995.4528
MEM 266.875000 1706233995.5531
MEM 266.875000 1706233995.6634
MEM 266.875000 1706233995.7718
MEM 266.875000 1706233995.8720
MEM 266.875000 1706233995.9792
MEM 266.875000 1706233996.0835
MEM 266.875000 1706233996.1937
MEM 266.875000 1706233996.2971
MEM 266.875000 1706233996.4073
MEM 266.875000 1706233996.5140
MEM 266.875000 1706233996.6242
MEM 266.875000 1706233996.7342
MEM 266.875000 1706233996.8427
MEM 266.875000 1706233996.9529
MEM 266.875000 1706233997.0626
MEM 266.875000 1706233997.1693
MEM 266.875000 1706233997.2795
MEM 266.875000 1706233997.3836
MEM 266.875000 1706233997.4885
MEM 266.875000 1706233997.5897
MEM 266.875000 1706233997.6999
MEM 266.875000 1706233997.8101
MEM 266.875000 1706233997.9196
MEM 266.875000 1706233998.0298
MEM 266.875000 1706233998.1396
MEM 266.875000 1706233998.2472
MEM 266.875000 1706233998.3498
MEM 266.875000 1706233998.4501
MEM 266.875000 1706233998.5603
MEM 266.875000 1706233998.6705
MEM 266.875000 1706233998.7791
MEM 266.875000 1706233998.8893
MEM 266.875000 1706233998.9941
MEM 266.875000 1706233999.0946
MEM 266.875000 1706233999.2021
MEM 266.875000 1706233999.3123
MEM 266.875000 1706233999.4163
MEM 266.875000 1706233999.5265
MEM 266.875000 1706233999.6336
MEM 266.875000 1706233999.7438
MEM 266.875000 1706233999.8524
MEM 266.875000 1706233999.9616
MEM 266.875000 1706234000.0631
MEM 266.875000 1706234000.1733
MEM 266.875000 1706234000.2804
MEM 266.875000 1706234000.3836
MEM 266.875000 1706234000.4938
MEM 266.875000 1706234000.6029
MEM 266.875000 1706234000.7120
MEM 266.875000 1706234000.8133
MEM 266.875000 1706234000.9147
MEM 266.875000 1706234001.0196
MEM 266.875000 1706234001.1298
MEM 266.875000 1706234001.2400
MEM 266.875000 1706234001.3501
MEM 266.875000 1706234001.4603
MEM 266.875000 1706234001.5616
MEM 266.875000 1706234001.6718
MEM 266.875000 1706234001.7820
MEM 266.875000 1706234001.8823
MEM 266.875000 1706234001.9905
MEM 266.875000 1706234002.0975
MEM 266.875000 1706234002.2077
MEM 266.875000 1706234002.3165
MEM 266.875000 1706234002.4267
MEM 266.875000 1706234002.5337
MEM 266.875000 1706234002.6390
MEM 266.875000 1706234002.7453
MEM 266.875000 1706234002.8555
MEM 266.875000 1706234002.9627
MEM 266.875000 1706234003.0631
MEM 266.875000 1706234003.1733
MEM 266.875000 1706234003.2836
MEM 266.875000 1706234003.3938
MEM 266.875000 1706234003.4973
MEM 266.875000 1706234003.6019
MEM 266.875000 1706234003.7023
MEM 266.875000 1706234003.8094
MEM 266.875000 1706234003.9113
MEM 266.875000 1706234004.0215
MEM 266.875000 1706234004.1218
MEM 266.875000 1706234004.2295
MEM 266.875000 1706234004.3373
MEM 266.875000 1706234004.4429
MEM 266.875000 1706234004.5479
MEM 266.875000 1706234004.6481
MEM 266.875000 1706234004.7488
MEM 266.875000 1706234004.8590
MEM 266.875000 1706234004.9629
MEM 266.875000 1706234005.0635
MEM 266.875000 1706234005.1738
MEM 266.875000 1706234005.2838
MEM 266.875000 1706234005.3840
MEM 266.875000 1706234005.4930
MEM 266.875000 1706234005.5974
MEM 266.875000 1706234005.7076
MEM 266.875000 1706234005.8128
MEM 266.875000 1706234005.9155
MEM 266.875000 1706234006.0257
MEM 266.875000 1706234006.1339
MEM 266.875000 1706234006.2420
MEM 266.875000 1706234006.3474
MEM 266.875000 1706234006.4493
MEM 266.875000 1706234006.5590
MEM 266.875000 1706234006.6691
MEM 266.875000 1706234006.7746
MEM 266.875000 1706234006.8838
MEM 266.875000 1706234006.9907
MEM 266.875000 1706234007.1009
MEM 266.875000 1706234007.2068
MEM 266.875000 1706234007.3131
MEM 266.875000 1706234007.4150
MEM 266.875000 1706234007.5177
MEM 266.875000 1706234007.6231
MEM 266.875000 1706234007.7333
MEM 266.875000 1706234007.8339
MEM 266.875000 1706234007.9428
MEM 266.875000 1706234008.0516
MEM 266.875000 1706234008.1543
MEM 266.875000 1706234008.2630
MEM 266.875000 1706234008.3633
MEM 266.875000 1706234008.4700
MEM 266.875000 1706234008.5765
MEM 266.875000 1706234008.6798
MEM 266.875000 1706234008.7840
MEM 266.875000 1706234008.8843
MEM 266.875000 1706234008.9896
MEM 266.875000 1706234009.0991
MEM 266.875000 1706234009.2085
MEM 266.875000 1706234009.3169
MEM 266.875000 1706234009.4172
MEM 266.875000 1706234009.5260
MEM 266.875000 1706234009.6362
MEM 266.875000 1706234009.7416
MEM 266.875000 1706234009.8476
MEM 266.875000 1706234009.9565
MEM 266.875000 1706234010.0630
MEM 266.875000 1706234010.1731
MEM 266.875000 1706234010.2833
MEM 266.875000 1706234010.3861
MEM 266.875000 1706234010.4880
MEM 266.875000 1706234010.5978
MEM 266.875000 1706234010.6989
MEM 266.875000 1706234010.8091
MEM 266.875000 1706234010.9169
MEM 266.875000 1706234011.0181
MEM 266.875000 1706234011.1201
MEM 266.875000 1706234011.2241
MEM 266.875000 1706234011.3249
MEM 266.875000 1706234011.4340
MEM 266.875000 1706234011.5440
MEM 266.875000 1706234011.6476
MEM 266.875000 1706234011.7578
MEM 266.875000 1706234011.8623
MEM 266.875000 1706234011.9724
MEM 266.875000 1706234012.0788
MEM 266.875000 1706234012.1890
MEM 266.875000 1706234012.2976
MEM 266.875000 1706234012.3999
MEM 266.875000 1706234012.5022
MEM 266.875000 1706234012.6060
MEM 266.875000 1706234012.7126
MEM 266.875000 1706234012.8228
MEM 266.875000 1706234012.9286
MEM 266.875000 1706234013.0338
MEM 266.875000 1706234013.1386
MEM 266.875000 1706234013.2482
MEM 266.875000 1706234013.3584
MEM 266.875000 1706234013.4640
MEM 266.875000 1706234013.5742
MEM 266.875000 1706234013.6842
MEM 266.875000 1706234013.7944
MEM 266.875000 1706234013.9014
MEM 266.875000 1706234014.0037
MEM 266.875000 1706234014.1105
MEM 266.875000 1706234014.2207
MEM 266.875000 1706234014.3309
MEM 266.875000 1706234014.4344
MEM 266.875000 1706234014.5441
MEM 266.875000 1706234014.6540
MEM 266.875000 1706234014.7632
MEM 266.875000 1706234014.8735
MEM 266.875000 1706234014.9836
MEM 266.875000 1706234015.0937
MEM 266.875000 1706234015.2029
MEM 266.875000 1706234015.3131
MEM 266.875000 1706234015.4230
MEM 266.875000 1706234015.5332
MEM 266.875000 1706234015.6393
MEM 266.875000 1706234015.7477
MEM 266.875000 1706234015.8529
MEM 266.875000 1706234015.9621
MEM 266.875000 1706234016.0636
MEM 266.875000 1706234016.1688
MEM 266.875000 1706234016.2697
MEM 266.875000 1706234016.3794
MEM 266.875000 1706234016.4842
MEM 266.875000 1706234016.5944
MEM 266.875000 1706234016.7019
MEM 266.875000 1706234016.8090
MEM 266.875000 1706234016.9154
MEM 266.875000 1706234017.0225
MEM 266.875000 1706234017.1327
MEM 266.875000 1706234017.2390
MEM 266.875000 1706234017.3484
MEM 266.875000 1706234017.4522
MEM 266.875000 1706234017.5624
MEM 266.875000 1706234017.6726
MEM 266.875000 1706234017.7820
MEM 266.875000 1706234017.8842
MEM 266.875000 1706234017.9936
MEM 266.875000 1706234018.1035
MEM 266.875000 1706234018.2103
MEM 266.875000 1706234018.3205
MEM 266.875000 1706234018.4279
MEM 266.875000 1706234018.5342
MEM 266.875000 1706234018.6422
MEM 266.875000 1706234018.7524
MEM 266.875000 1706234018.8609
MEM 266.875000 1706234018.9637
MEM 266.875000 1706234019.0661
MEM 266.875000 1706234019.1743
MEM 266.875000 1706234019.2756
MEM 266.875000 1706234019.3842
MEM 266.875000 1706234019.4893
MEM 266.875000 1706234019.5995
MEM 266.875000 1706234019.7037
MEM 266.875000 1706234019.8139
MEM 266.875000 1706234019.9241
MEM 266.875000 1706234020.0342
MEM 266.875000 1706234020.1444
MEM 266.875000 1706234020.2478
MEM 266.875000 1706234020.3560
MEM 266.875000 1706234020.4641
MEM 266.875000 1706234020.5743
MEM 266.875000 1706234020.6843
MEM 266.875000 1706234020.7945
MEM 266.875000 1706234020.9016
MEM 266.875000 1706234021.0118
MEM 266.875000 1706234021.1220
MEM 266.875000 1706234021.2291
MEM 266.875000 1706234021.3343
MEM 266.875000 1706234021.4430
MEM 266.875000 1706234021.5533
MEM 266.875000 1706234021.6636
MEM 266.875000 1706234021.7737
MEM 266.875000 1706234021.8822
MEM 266.875000 1706234021.9843
MEM 266.875000 1706234022.0945
MEM 266.875000 1706234022.2043
MEM 266.875000 1706234022.3139
MEM 266.875000 1706234022.4211
MEM 266.875000 1706234022.5233
MEM 266.875000 1706234022.6259
MEM 266.875000 1706234022.7343
MEM 266.875000 1706234022.8357
MEM 266.875000 1706234022.9452
MEM 266.875000 1706234023.0540
MEM 266.875000 1706234023.1547
MEM 266.875000 1706234023.2635
MEM 266.875000 1706234023.3676
MEM 266.875000 1706234023.4702
MEM 266.875000 1706234023.5746
MEM 266.875000 1706234023.6847
MEM 266.875000 1706234023.7949
MEM 266.875000 1706234023.9017
MEM 266.875000 1706234024.0064
MEM 266.875000 1706234024.1127
MEM 266.875000 1706234024.2150
MEM 266.875000 1706234024.3252
MEM 266.875000 1706234024.4354
MEM 266.875000 1706234024.5441
MEM 266.875000 1706234024.6454
MEM 266.875000 1706234024.7480
MEM 266.875000 1706234024.8582
MEM 266.875000 1706234024.9636
MEM 266.875000 1706234025.0720
MEM 266.875000 1706234025.1745
MEM 266.875000 1706234025.2847
MEM 266.875000 1706234025.3899
MEM 266.875000 1706234025.4980
MEM 266.875000 1706234025.6082
MEM 266.875000 1706234025.7184
MEM 266.875000 1706234025.8186
MEM 266.875000 1706234025.9288
MEM 266.875000 1706234026.0390
MEM 266.875000 1706234026.1454
MEM 266.875000 1706234026.2480
MEM 266.875000 1706234026.3545
MEM 266.875000 1706234026.4637
MEM 266.875000 1706234026.5739
MEM 266.875000 1706234026.6835
MEM 266.875000 1706234026.7936
MEM 266.875000 1706234026.8953
MEM 266.875000 1706234026.9981
MEM 266.875000 1706234027.1037
MEM 266.875000 1706234027.2120
MEM 266.875000 1706234027.3137
MEM 266.875000 1706234027.4239
MEM 266.875000 1706234027.5341
MEM 266.875000 1706234027.6345
MEM 266.875000 1706234027.7423
MEM 266.875000 1706234027.8485
MEM 266.875000 1706234027.9547
MEM 266.875000 1706234028.0648
MEM 266.875000 1706234028.1750
MEM 266.875000 1706234028.2845
MEM 266.875000 1706234028.3904
MEM 266.875000 1706234028.5006
MEM 266.875000 1706234028.6108
MEM 266.875000 1706234028.7204
MEM 266.875000 1706234028.8232
MEM 266.875000 1706234028.9268
MEM 266.875000 1706234029.0369
MEM 266.875000 1706234029.1470
MEM 266.875000 1706234029.2572
MEM 266.875000 1706234029.3643
MEM 266.875000 1706234029.4696
MEM 266.875000 1706234029.5749
MEM 266.875000 1706234029.6851
MEM 266.875000 1706234029.7950
MEM 266.875000 1706234029.9018
MEM 266.875000 1706234030.0097
MEM 266.875000 1706234030.1153
MEM 266.875000 1706234030.2252
MEM 266.875000 1706234030.3346
MEM 266.875000 1706234030.4433
MEM 266.875000 1706234030.5482
MEM 266.875000 1706234030.6487
MEM 266.875000 1706234030.7589
MEM 266.875000 1706234030.8639
MEM 266.875000 1706234030.9720
MEM 266.875000 1706234031.0805
MEM 266.875000 1706234031.1846
MEM 266.875000 1706234031.2937
MEM 266.875000 1706234031.3982
MEM 266.875000 1706234031.5084
MEM 266.875000 1706234031.6186
MEM 266.875000 1706234031.7268
MEM 266.875000 1706234031.8349
MEM 266.875000 1706234031.9442
MEM 266.875000 1706234032.0544
MEM 266.875000 1706234032.1641
MEM 266.875000 1706234032.2681
MEM 266.875000 1706234032.3783
MEM 266.875000 1706234032.4847
MEM 266.875000 1706234032.5850
MEM 266.875000 1706234032.6931
MEM 266.875000 1706234032.7941
MEM 266.875000 1706234032.9019
MEM 266.875000 1706234033.0083
MEM 266.875000 1706234033.1184
MEM 266.875000 1706234033.2196
MEM 266.875000 1706234033.3298
MEM 266.875000 1706234033.4346
MEM 266.875000 1706234033.5445
MEM 266.875000 1706234033.6482
MEM 266.875000 1706234033.7528
MEM 266.875000 1706234033.8541
MEM 266.875000 1706234033.9627
MEM 266.875000 1706234034.0638
MEM 266.875000 1706234034.1740
MEM 266.875000 1706234034.2776
MEM 266.875000 1706234034.3847
MEM 266.875000 1706234034.4909
MEM 266.875000 1706234034.5948
MEM 266.875000 1706234034.6984
MEM 266.875000 1706234034.8027
MEM 266.875000 1706234034.9129
MEM 266.875000 1706234035.0141
MEM 266.875000 1706234035.1211
MEM 266.875000 1706234035.2217
MEM 266.875000 1706234035.3319
MEM 266.875000 1706234035.4347
MEM 266.875000 1706234035.5449
MEM 266.875000 1706234035.6484
MEM 266.875000 1706234035.7498
MEM 266.875000 1706234035.8535
MEM 266.875000 1706234035.9572
MEM 266.875000 1706234036.0674
MEM 266.875000 1706234036.1718
MEM 266.875000 1706234036.2820
MEM 266.875000 1706234036.3822
MEM 266.875000 1706234036.4855
MEM 266.875000 1706234036.5935
MEM 266.875000 1706234036.6995
MEM 266.875000 1706234036.8010
MEM 266.875000 1706234036.9073
MEM 266.875000 1706234037.0175
MEM 266.875000 1706234037.1277
MEM 266.875000 1706234037.2350
MEM 266.875000 1706234037.3368
MEM 266.875000 1706234037.4439
MEM 266.875000 1706234037.5441
MEM 266.875000 1706234037.6507
MEM 266.875000 1706234037.7537
MEM 266.875000 1706234037.8639
MEM 266.875000 1706234037.9662
MEM 266.875000 1706234038.0764
MEM 266.875000 1706234038.1848
MEM 266.875000 1706234038.2932
MEM 266.875000 1706234038.3984
MEM 266.875000 1706234038.5005
MEM 266.875000 1706234038.6107
MEM 266.875000 1706234038.7209
MEM 266.875000 1706234038.8237
MEM 266.875000 1706234038.9257
MEM 266.875000 1706234039.0348
MEM 266.875000 1706234039.1450
MEM 266.875000 1706234039.2453
MEM 266.875000 1706234039.3484
MEM 266.875000 1706234039.4559
MEM 266.875000 1706234039.5646
MEM 266.875000 1706234039.6688
MEM 266.875000 1706234039.7790
MEM 266.875000 1706234039.8848
MEM 266.875000 1706234039.9933
MEM 266.875000 1706234040.0985
MEM 266.875000 1706234040.2087
MEM 266.875000 1706234040.3148
MEM 266.875000 1706234040.4193
MEM 266.875000 1706234040.5278
MEM 266.875000 1706234040.6291
MEM 266.875000 1706234040.7349
MEM 266.875000 1706234040.8351
MEM 266.875000 1706234040.9453
MEM 266.875000 1706234041.0555
MEM 266.875000 1706234041.1571
MEM 266.875000 1706234041.2625
MEM 266.875000 1706234041.3648
MEM 266.875000 1706234041.4701
MEM 266.875000 1706234041.5804
MEM 266.875000 1706234041.6811
MEM 266.875000 1706234041.7838
MEM 266.875000 1706234041.8940
MEM 266.875000 1706234041.9950
MEM 266.875000 1706234042.1033
MEM 266.875000 1706234042.2100
MEM 266.875000 1706234042.3143
MEM 266.875000 1706234042.4187
MEM 266.875000 1706234042.5238
MEM 266.875000 1706234042.6241
MEM 266.875000 1706234042.7259
MEM 266.875000 1706234042.8361
MEM 266.875000 1706234042.9463
MEM 266.875000 1706234043.0487
MEM 266.875000 1706234043.1557
MEM 266.875000 1706234043.2600
MEM 266.875000 1706234043.3701
MEM 266.875000 1706234043.4710
MEM 266.875000 1706234043.5811
MEM 266.875000 1706234043.6860
MEM 266.875000 1706234043.7900
MEM 266.875000 1706234043.8986
MEM 266.875000 1706234044.0088
MEM 266.875000 1706234044.1179
MEM 266.875000 1706234044.2214
MEM 266.875000 1706234044.3314
MEM 266.875000 1706234044.4368
MEM 266.875000 1706234044.5469
MEM 266.875000 1706234044.6514
MEM 266.875000 1706234044.7519
MEM 266.875000 1706234044.8621
MEM 266.875000 1706234044.9650
MEM 266.875000 1706234045.0752
MEM 266.875000 1706234045.1850
MEM 266.875000 1706234045.2952
MEM 266.875000 1706234045.4007
MEM 266.875000 1706234045.5109
MEM 266.875000 1706234045.6129
MEM 266.875000 1706234045.7229
MEM 266.875000 1706234045.8252
MEM 266.875000 1706234045.9350
MEM 266.875000 1706234046.0452
MEM 266.875000 1706234046.1486
MEM 266.875000 1706234046.2509
MEM 266.875000 1706234046.3525
MEM 266.875000 1706234046.4627
MEM 266.875000 1706234046.5649
MEM 266.875000 1706234046.6695
MEM 266.875000 1706234046.7798
MEM 266.875000 1706234046.8829
MEM 266.875000 1706234046.9919
MEM 266.875000 1706234047.0986
MEM 266.875000 1706234047.2020
MEM 266.875000 1706234047.3042
MEM 266.875000 1706234047.4144
MEM 266.875000 1706234047.5246
MEM 266.875000 1706234047.6348
MEM 266.875000 1706234047.7372
MEM 266.875000 1706234047.8456
MEM 266.875000 1706234047.9487
MEM 266.875000 1706234048.0490
MEM 266.875000 1706234048.1512
MEM 266.875000 1706234048.2541
MEM 266.875000 1706234048.3643
MEM 266.875000 1706234048.4646
MEM 266.875000 1706234048.5649
MEM 266.875000 1706234048.6693
MEM 266.875000 1706234048.7795
MEM 266.875000 1706234048.8892
MEM 266.875000 1706234048.9987
MEM 266.875000 1706234049.1080
MEM 266.875000 1706234049.2139
MEM 266.875000 1706234049.3152
MEM 266.875000 1706234049.4251
MEM 266.875000 1706234049.5351
MEM 266.875000 1706234049.6353
MEM 266.875000 1706234049.7455
MEM 266.875000 1706234049.8550
MEM 266.875000 1706234049.9632
MEM 266.875000 1706234050.0644
MEM 266.875000 1706234050.1739
MEM 266.875000 1706234050.2752
