CMDLINE /opt/anaconda3/envs/aas2/bin/python /Users/noemivalentini/Desktop/deep_ga/cartpole/dqn/cartpole_dqn.py
MEM 735.371094 1706093312.0387
MEM 735.386719 1706093312.1395
MEM 735.644531 1706093312.2407
MEM 735.761719 1706093312.3438
MEM 735.781250 1706093312.4447
MEM 736.175781 1706093312.5500
MEM 736.734375 1706093312.6535
MEM 736.761719 1706093312.7574
MEM 736.917969 1706093312.8579
MEM 736.902344 1706093312.9603
MEM 737.500000 1706093313.0655
MEM 737.523438 1706093313.1701
MEM 737.628906 1706093313.2738
MEM 737.687500 1706093313.3773
MEM 737.781250 1706093313.4805
MEM 737.816406 1706093313.5813
MEM 737.925781 1706093313.6824
MEM 738.214844 1706093313.7866
MEM 738.316406 1706093313.8918
MEM 738.703125 1706093313.9927
MEM 739.082031 1706093314.0945
MEM 739.160156 1706093314.1995
MEM 739.390625 1706093314.3050
MEM 739.511719 1706093314.4092
MEM 739.941406 1706093314.5094
MEM 740.042969 1706093314.6113
MEM 740.042969 1706093314.7155
MEM 740.453125 1706093314.8207
MEM 740.832031 1706093314.9255
MEM 740.867188 1706093315.0307
MEM 740.945312 1706093315.1359
MEM 741.566406 1706093315.2364
MEM 741.597656 1706093315.3368
MEM 741.890625 1706093315.4421
MEM 742.414062 1706093315.5428
MEM 742.410156 1706093315.6441
MEM 742.609375 1706093315.7443
MEM 742.656250 1706093315.8456
MEM 742.699219 1706093315.9464
MEM 742.718750 1706093316.0482
MEM 742.785156 1706093316.1533
MEM 743.144531 1706093316.2536
MEM 743.125000 1706093316.3587
MEM 743.519531 1706093316.4639
MEM 743.832031 1706093316.5656
MEM 743.886719 1706093316.6661
MEM 744.226562 1706093316.7713
MEM 744.792969 1706093316.8750
MEM 744.761719 1706093316.9779
MEM 745.207031 1706093317.0805
MEM 745.308594 1706093317.1848
MEM 745.359375 1706093317.2871
MEM 745.359375 1706093317.3878
MEM 745.386719 1706093317.4906
MEM 745.398438 1706093317.5944
MEM 745.507812 1706093317.6983
MEM 745.554688 1706093317.8007
MEM 745.843750 1706093317.9013
MEM 745.894531 1706093318.0046
MEM 746.078125 1706093318.1049
MEM 746.371094 1706093318.2057
MEM 746.433594 1706093318.3087
MEM 746.582031 1706093318.4101
MEM 746.550781 1706093318.5171
MEM 746.562500 1706093318.6202
MEM 747.070312 1706093318.7221
MEM 747.109375 1706093318.8225
MEM 747.519531 1706093318.9248
MEM 747.648438 1706093319.0252
MEM 747.679688 1706093319.1304
MEM 747.855469 1706093319.2356
MEM 747.894531 1706093319.3407
MEM 748.054688 1706093319.4417
MEM 748.171875 1706093319.5429
MEM 748.546875 1706093319.6445
MEM 748.601562 1706093319.7466
MEM 748.550781 1706093319.8505
MEM 748.585938 1706093319.9509
MEM 748.597656 1706093320.0548
MEM 749.144531 1706093320.1556
MEM 749.187500 1706093320.2571
MEM 749.445312 1706093320.3585
MEM 749.488281 1706093320.4637
MEM 749.527344 1706093320.5657
MEM 749.660156 1706093320.6709
MEM 749.820312 1706093320.7734
MEM 749.910156 1706093320.8786
MEM 750.300781 1706093320.9791
MEM 750.660156 1706093321.0843
MEM 750.207031 1706093321.1871
MEM 751.000000 1706093321.2884
MEM 751.019531 1706093321.3916
MEM 751.386719 1706093321.4959
MEM 751.957031 1706093321.5969
MEM 751.933594 1706093321.6987
MEM 751.972656 1706093321.8016
MEM 752.015625 1706093321.9072
MEM 752.054688 1706093322.0097
MEM 750.511719 1706093322.1277
MEM 743.859375 1706093322.2297
MEM 743.902344 1706093322.3307
MEM 739.113281 1706093322.4317
MEM 739.468750 1706093322.5324
MEM 739.503906 1706093322.6510
MEM 725.203125 1706093322.7877
MEM 721.484375 1706093322.8886
MEM 719.621094 1706093322.9920
MEM 719.621094 1706093323.1018
MEM 719.687500 1706093323.2024
MEM 720.082031 1706093323.3051
MEM 720.484375 1706093323.4065
MEM 720.511719 1706093323.5067
MEM 720.750000 1706093323.6076
MEM 720.820312 1706093323.7081
MEM 720.843750 1706093323.8084
MEM 721.050781 1706093323.9094
MEM 721.074219 1706093324.0098
MEM 721.167969 1706093324.1121
MEM 721.464844 1706093324.2170
MEM 721.636719 1706093324.3222
MEM 721.894531 1706093324.4276
MEM 721.964844 1706093324.5319
MEM 722.175781 1706093324.6368
MEM 722.347656 1706093324.7420
MEM 722.984375 1706093324.8430
MEM 723.218750 1706093324.9482
MEM 723.214844 1706093325.0528
MEM 723.257812 1706093325.1572
MEM 723.277344 1706093325.2581
MEM 723.542969 1706093325.3614
MEM 723.585938 1706093325.4661
MEM 723.625000 1706093325.5693
MEM 723.648438 1706093325.6722
MEM 723.789062 1706093325.7730
MEM 723.914062 1706093325.8758
MEM 724.378906 1706093325.9810
MEM 724.710938 1706093326.0819
MEM 725.003906 1706093326.1868
MEM 725.492188 1706093326.2888
MEM 725.777344 1706093326.3895
MEM 725.828125 1706093326.4920
MEM 725.843750 1706093326.5934
MEM 725.871094 1706093326.6939
MEM 725.894531 1706093326.7944
MEM 726.019531 1706093326.8955
MEM 726.097656 1706093326.9999
MEM 726.207031 1706093327.1015
MEM 706.585938 1706093327.2140
MEM 692.589844 1706093327.3201
MEM 692.699219 1706093327.4211
MEM 693.093750 1706093327.5263
MEM 693.351562 1706093327.6285
MEM 693.972656 1706093327.7337
MEM 693.968750 1706093327.8377
MEM 694.238281 1706093327.9429
MEM 694.734375 1706093328.0481
MEM 694.792969 1706093328.1501
MEM 694.816406 1706093328.2550
MEM 694.917969 1706093328.3558
MEM 694.917969 1706093328.4561
MEM 695.132812 1706093328.5574
MEM 695.156250 1706093328.6618
MEM 695.652344 1706093328.7668
MEM 695.980469 1706093328.8720
MEM 696.355469 1706093328.9768
MEM 696.355469 1706093329.0772
MEM 696.375000 1706093329.1781
MEM 696.312500 1706093329.2784
MEM 696.425781 1706093329.3787
MEM 696.582031 1706093329.4838
MEM 696.625000 1706093329.5888
MEM 696.691406 1706093329.6941
MEM 695.441406 1706093329.7984
MEM 695.476562 1706093329.8988
MEM 695.527344 1706093330.0040
MEM 692.140625 1706093330.1046
MEM 692.195312 1706093330.2067
MEM 692.789062 1706093330.3094
MEM 693.328125 1706093330.4303
MEM 693.324219 1706093330.5355
MEM 693.574219 1706093330.6370
MEM 688.613281 1706093330.7375
MEM 682.636719 1706093330.8378
MEM 677.019531 1706093330.9398
MEM 677.277344 1706093331.0453
MEM 677.382812 1706093331.1462
MEM 677.433594 1706093331.2514
MEM 677.546875 1706093331.3566
MEM 677.796875 1706093331.4619
MEM 675.246094 1706093331.5661
MEM 669.914062 1706093331.6667
MEM 662.062500 1706093331.7670
MEM 654.855469 1706093331.8806
MEM 654.871094 1706093331.9859
MEM 654.953125 1706093332.0871
MEM 655.320312 1706093332.1891
MEM 655.878906 1706093332.2897
MEM 655.929688 1706093332.3904
MEM 656.054688 1706093332.4956
MEM 656.367188 1706093332.5963
MEM 656.390625 1706093332.6967
MEM 656.542969 1706093332.8014
MEM 656.566406 1706093332.9066
MEM 656.882812 1706093333.0076
MEM 657.054688 1706093333.1125
MEM 657.296875 1706093333.2161
MEM 657.570312 1706093333.3203
MEM 657.683594 1706093333.4235
MEM 657.957031 1706093333.5271
MEM 658.515625 1706093333.6276
MEM 658.542969 1706093333.7306
MEM 658.570312 1706093333.8329
MEM 658.605469 1706093333.9377
MEM 658.691406 1706093334.0381
MEM 658.722656 1706093334.1384
MEM 658.859375 1706093334.2391
MEM 658.921875 1706093334.3401
MEM 659.117188 1706093334.4420
MEM 659.750000 1706093334.5442
MEM 659.789062 1706093334.6457
MEM 660.082031 1706093334.7464
MEM 660.128906 1706093334.8621
MEM 660.503906 1706093334.9673
MEM 661.042969 1706093335.0745
MEM 661.109375 1706093335.1780
MEM 661.207031 1706093335.2804
MEM 661.152344 1706093335.3846
MEM 661.187500 1706093335.4871
MEM 661.261719 1706093335.5885
MEM 661.628906 1706093335.6908
MEM 661.687500 1706093335.7965
MEM 662.011719 1706093335.8991
MEM 662.347656 1706093336.0014
MEM 662.515625 1706093336.1034
MEM 662.917969 1706093336.2062
MEM 663.609375 1706093336.3064
MEM 663.570312 1706093336.4079
MEM 663.855469 1706093336.5123
MEM 663.292969 1706093336.6807
MEM 643.851562 1706093336.8225
MEM 641.140625 1706093336.9409
MEM 638.968750 1706093337.0423
MEM 638.953125 1706093337.1438
MEM 639.039062 1706093337.2452
MEM 639.023438 1706093337.3465
MEM 639.320312 1706093337.4472
MEM 639.375000 1706093337.5488
MEM 639.460938 1706093337.6494
MEM 639.808594 1706093337.7546
MEM 640.027344 1706093337.8598
MEM 640.437500 1706093337.9623
MEM 640.500000 1706093338.0660
MEM 640.773438 1706093338.1673
MEM 641.082031 1706093338.2681
MEM 641.203125 1706093338.3733
MEM 641.402344 1706093338.4785
MEM 641.292969 1706093338.5808
MEM 641.367188 1706093338.6849
MEM 641.640625 1706093338.7872
MEM 641.710938 1706093338.8924
MEM 641.820312 1706093338.9972
MEM 642.105469 1706093339.0977
MEM 642.363281 1706093339.2018
MEM 642.500000 1706093339.3069
MEM 642.972656 1706093339.4121
MEM 643.417969 1706093339.5163
MEM 643.601562 1706093339.6168
MEM 643.734375 1706093339.7220
MEM 643.804688 1706093339.8268
MEM 643.906250 1706093339.9320
MEM 644.082031 1706093340.0501
MEM 644.101562 1706093340.1514
MEM 644.339844 1706093340.2545
MEM 644.398438 1706093340.3547
MEM 644.839844 1706093340.4554
MEM 644.933594 1706093340.5558
MEM 645.339844 1706093340.6565
MEM 645.574219 1706093340.7577
MEM 645.652344 1706093340.8600
MEM 646.292969 1706093340.9627
MEM 646.320312 1706093341.0638
MEM 646.429688 1706093341.1681
MEM 646.546875 1706093341.2716
MEM 646.585938 1706093341.3739
MEM 646.765625 1706093341.4764
MEM 647.085938 1706093341.5786
MEM 647.222656 1706093341.6811
MEM 647.429688 1706093341.7835
MEM 648.191406 1706093341.8873
MEM 648.433594 1706093341.9922
MEM 648.476562 1706093342.1005
MEM 648.667969 1706093342.2040
MEM 648.984375 1706093342.3074
MEM 649.058594 1706093342.4119
MEM 649.089844 1706093342.5171
MEM 649.261719 1706093342.6180
MEM 649.281250 1706093342.7230
MEM 649.343750 1706093342.8249
MEM 649.398438 1706093342.9292
MEM 649.601562 1706093343.0301
MEM 650.179688 1706093343.1344
MEM 650.195312 1706093343.2397
MEM 650.625000 1706093343.3431
MEM 650.746094 1706093343.4445
MEM 651.093750 1706093343.5448
MEM 651.167969 1706093343.6496
MEM 651.531250 1706093343.7599
MEM 651.613281 1706093343.8617
MEM 651.679688 1706093343.9691
MEM 651.812500 1706093344.0694
MEM 651.882812 1706093344.1757
MEM 652.007812 1706093344.2773
MEM 652.109375 1706093344.3825
MEM 652.312500 1706093344.4876
MEM 652.476562 1706093344.5886
MEM 652.921875 1706093344.6910
MEM 653.320312 1706093344.7938
MEM 653.503906 1706093344.8990
MEM 654.000000 1706093345.0032
MEM 654.285156 1706093345.1068
MEM 654.335938 1706093345.2120
MEM 654.390625 1706093345.3165
MEM 654.609375 1706093345.4178
MEM 654.351562 1706093345.5203
MEM 630.945312 1706093345.6492
MEM 631.144531 1706093345.7514
MEM 631.195312 1706093345.8537
MEM 631.300781 1706093345.9587
MEM 631.550781 1706093346.0637
MEM 631.718750 1706093346.1681
MEM 632.164062 1706093346.2733
MEM 632.445312 1706093346.3785
MEM 632.882812 1706093346.4838
MEM 633.054688 1706093346.5874
MEM 633.152344 1706093346.6892
MEM 633.250000 1706093346.7901
MEM 633.332031 1706093346.8953
MEM 633.437500 1706093346.9975
MEM 629.539062 1706093347.0985
MEM 629.894531 1706093347.2038
MEM 630.414062 1706093347.3046
MEM 630.406250 1706093347.4070
MEM 630.664062 1706093347.5111
MEM 630.703125 1706093347.6164
MEM 628.917969 1706093347.7202
MEM 629.699219 1706093347.8254
MEM 629.726562 1706093347.9294
MEM 629.785156 1706093348.0300
MEM 629.886719 1706093348.1314
MEM 629.871094 1706093348.2366
MEM 629.992188 1706093348.3376
MEM 628.835938 1706093348.4416
MEM 629.281250 1706093348.5419
MEM 629.738281 1706093348.6443
MEM 629.921875 1706093348.7448
MEM 630.031250 1706093348.8451
MEM 628.242188 1706093348.9503
MEM 628.679688 1706093349.0539
MEM 629.375000 1706093349.1581
MEM 629.429688 1706093349.2605
MEM 629.460938 1706093349.3657
MEM 629.496094 1706093349.4666
MEM 629.617188 1706093349.5702
MEM 629.929688 1706093349.6717
MEM 629.988281 1706093349.7769
MEM 630.031250 1706093349.8813
MEM 630.402344 1706093349.9865
MEM 630.898438 1706093350.0876
MEM 630.953125 1706093350.1880
MEM 631.585938 1706093350.2910
MEM 631.910156 1706093350.3948
MEM 631.996094 1706093350.4961
MEM 632.035156 1706093350.5972
MEM 632.195312 1706093350.7012
MEM 632.253906 1706093350.8027
MEM 632.347656 1706093350.9053
MEM 632.593750 1706093351.0105
MEM 632.796875 1706093351.1143
MEM 632.820312 1706093351.2166
MEM 633.253906 1706093351.3218
MEM 633.597656 1706093351.4221
MEM 633.738281 1706093351.5273
MEM 634.027344 1706093351.6278
MEM 634.320312 1706093351.7310
MEM 634.292969 1706093351.8344
MEM 634.425781 1706093351.9377
MEM 634.476562 1706093352.0387
MEM 634.609375 1706093352.1422
MEM 634.746094 1706093352.2438
MEM 634.968750 1706093352.3442
MEM 635.410156 1706093352.4492
MEM 635.605469 1706093352.5522
MEM 636.101562 1706093352.6538
MEM 636.691406 1706093352.7564
MEM 636.683594 1706093352.8574
MEM 637.101562 1706093352.9577
MEM 637.171875 1706093353.0601
MEM 637.164062 1706093353.1643
MEM 637.238281 1706093353.2686
MEM 637.265625 1706093353.3700
MEM 637.359375 1706093353.4735
MEM 637.703125 1706093353.5786
MEM 637.742188 1706093353.6838
MEM 637.910156 1706093353.7876
MEM 638.269531 1706093353.8878
MEM 638.421875 1706093353.9911
MEM 638.996094 1706093354.0963
MEM 639.523438 1706093354.1997
MEM 639.648438 1706093354.3049
MEM 639.636719 1706093354.4093
MEM 639.820312 1706093354.5144
MEM 639.898438 1706093354.6150
MEM 639.949219 1706093354.7167
MEM 640.003906 1706093354.8185
MEM 640.277344 1706093354.9237
MEM 640.621094 1706093355.0243
MEM 640.941406 1706093355.1245
MEM 641.007812 1706093355.2272
MEM 641.562500 1706093355.3288
MEM 641.683594 1706093355.4332
MEM 642.121094 1706093355.5377
MEM 642.175781 1706093355.6379
MEM 642.218750 1706093355.7405
MEM 642.441406 1706093355.8419
MEM 642.550781 1706093355.9471
MEM 642.773438 1706093356.0474
MEM 643.097656 1706093356.1522
MEM 643.183594 1706093356.2531
MEM 643.339844 1706093356.3576
MEM 643.496094 1706093356.4628
MEM 644.046875 1706093356.5668
MEM 644.226562 1706093356.6693
MEM 644.644531 1706093356.7707
MEM 644.750000 1706093356.8741
MEM 644.730469 1706093356.9744
MEM 644.777344 1706093357.0748
MEM 645.093750 1706093357.1755
MEM 645.160156 1706093357.2807
MEM 645.394531 1706093357.3859
MEM 646.027344 1706093357.4888
MEM 646.351562 1706093357.5920
MEM 646.800781 1706093357.6929
MEM 647.355469 1706093357.7955
MEM 647.488281 1706093357.9007
MEM 647.546875 1706093358.0058
MEM 647.601562 1706093358.1094
MEM 647.667969 1706093358.2146
MEM 647.710938 1706093358.3168
MEM 647.820312 1706093358.4220
MEM 648.183594 1706093358.5239
MEM 648.257812 1706093358.6260
MEM 648.585938 1706093358.7312
MEM 648.890625 1706093358.8364
MEM 649.148438 1706093358.9390
MEM 649.605469 1706093359.0427
MEM 649.980469 1706093359.1428
MEM 650.101562 1706093359.2481
MEM 650.152344 1706093359.3533
MEM 650.292969 1706093359.4586
MEM 650.441406 1706093359.5599
MEM 650.445312 1706093359.6623
MEM 650.894531 1706093359.7669
MEM 651.417969 1706093359.8721
MEM 651.652344 1706093359.9724
MEM 651.738281 1706093360.0744
MEM 652.226562 1706093360.1755
MEM 652.710938 1706093360.2759
MEM 652.773438 1706093360.3765
MEM 658.601562 1706093360.4772
MEM 683.253906 1706093360.5824
MEM 686.582031 1706093360.6853
MEM 686.671875 1706093360.7872
MEM 686.714844 1706093360.8889
MEM 686.750000 1706093360.9937
MEM 686.835938 1706093361.0989
MEM 686.906250 1706093361.2040
MEM 686.937500 1706093361.3042
MEM 687.000000 1706093361.4094
MEM 687.105469 1706093361.5097
MEM 687.140625 1706093361.6108
MEM 687.210938 1706093361.7160
MEM 687.250000 1706093361.8170
MEM 687.234375 1706093361.9172
MEM 687.273438 1706093362.0224
MEM 687.351562 1706093362.1271
MEM 687.382812 1706093362.2280
MEM 687.429688 1706093362.3332
MEM 687.550781 1706093362.4336
MEM 687.511719 1706093362.5388
MEM 687.574219 1706093362.6392
MEM 687.722656 1706093362.7439
MEM 687.753906 1706093362.8443
MEM 687.792969 1706093362.9460
MEM 687.832031 1706093363.0463
MEM 687.882812 1706093363.1515
MEM 687.894531 1706093363.2521
MEM 687.921875 1706093363.3559
MEM 688.003906 1706093363.4592
MEM 688.035156 1706093363.5614
MEM 688.066406 1706093363.6666
MEM 688.128906 1706093363.7690
MEM 688.191406 1706093363.8742
MEM 688.433594 1706093363.9778
MEM 688.527344 1706093364.0827
MEM 688.503906 1706093364.1879
MEM 688.621094 1706093364.2890
MEM 688.691406 1706093364.3942
MEM 688.738281 1706093364.4966
MEM 688.835938 1706093364.6018
MEM 688.898438 1706093364.7054
MEM 689.007812 1706093364.8107
MEM 689.328125 1706093364.9123
MEM 689.394531 1706093365.0128
MEM 689.414062 1706093365.1179
MEM 689.515625 1706093365.2197
MEM 689.687500 1706093365.3249
MEM 689.687500 1706093365.4291
MEM 689.863281 1706093365.5343
MEM 689.929688 1706093365.6395
MEM 689.937500 1706093365.7422
MEM 689.972656 1706093365.8461
MEM 690.105469 1706093365.9463
MEM 690.179688 1706093366.0515
MEM 690.222656 1706093366.1525
MEM 690.484375 1706093366.2558
MEM 690.707031 1706093366.3569
MEM 690.855469 1706093366.4609
MEM 691.140625 1706093366.5632
MEM 691.335938 1706093366.6664
MEM 691.515625 1706093366.7703
MEM 691.609375 1706093366.8753
MEM 691.789062 1706093366.9786
MEM 691.828125 1706093367.0797
MEM 691.898438 1706093367.1849
MEM 692.125000 1706093367.2891
MEM 692.144531 1706093367.3944
MEM 692.542969 1706093367.4979
MEM 692.738281 1706093367.6031
MEM 692.914062 1706093367.7059
MEM 693.261719 1706093367.8111
MEM 693.414062 1706093367.9145
MEM 693.484375 1706093368.0149
MEM 693.503906 1706093368.1201
MEM 693.539062 1706093368.2211
MEM 693.777344 1706093368.3217
MEM 693.812500 1706093368.4269
MEM 693.882812 1706093368.5313
MEM 694.238281 1706093368.6316
MEM 694.363281 1706093368.7332
MEM 694.609375 1706093368.8384
MEM 694.910156 1706093368.9391
MEM 695.628906 1706093369.0402
MEM 695.636719 1706093369.1456
MEM 695.695312 1706093369.2484
MEM 695.839844 1706093369.3511
MEM 695.851562 1706093369.4563
MEM 695.988281 1706093369.5615
MEM 696.476562 1706093369.6640
MEM 696.566406 1706093369.7673
MEM 696.750000 1706093369.8724
MEM 697.117188 1706093369.9772
MEM 697.425781 1706093370.0813
MEM 697.566406 1706093370.1865
MEM 697.863281 1706093370.2917
MEM 697.949219 1706093370.3971
MEM 698.031250 1706093370.4987
MEM 698.062500 1706093370.6039
MEM 698.472656 1706093370.7091
MEM 698.558594 1706093370.8138
MEM 698.730469 1706093370.9172
MEM 698.988281 1706093371.0176
MEM 699.449219 1706093371.1228
MEM 699.480469 1706093371.2256
MEM 700.140625 1706093371.3309
MEM 700.449219 1706093371.4313
MEM 700.523438 1706093371.5323
MEM 700.605469 1706093371.6342
MEM 700.906250 1706093371.7379
MEM 700.960938 1706093371.8421
MEM 700.984375 1706093371.9473
MEM 701.214844 1706093372.0489
MEM 701.414062 1706093372.1531
MEM 701.695312 1706093372.2583
MEM 701.863281 1706093372.3616
MEM 702.718750 1706093372.4658
MEM 702.781250 1706093372.5667
MEM 703.054688 1706093372.6679
MEM 703.125000 1706093372.7731
MEM 703.152344 1706093372.8783
MEM 703.199219 1706093372.9835
MEM 703.343750 1706093373.0887
MEM 703.453125 1706093373.1929
MEM 703.816406 1706093373.2955
MEM 704.332031 1706093373.3959
MEM 704.320312 1706093373.5007
MEM 704.667969 1706093373.6059
MEM 705.187500 1706093373.7089
MEM 705.253906 1706093373.8098
MEM 705.621094 1706093373.9140
MEM 705.664062 1706093374.0192
MEM 705.753906 1706093374.1244
MEM 705.765625 1706093374.2262
MEM 705.957031 1706093374.3314
MEM 706.367188 1706093374.4320
MEM 706.378906 1706093374.5339
MEM 706.566406 1706093374.6372
MEM 706.871094 1706093374.7393
MEM 706.949219 1706093374.8435
MEM 707.359375 1706093374.9463
MEM 707.675781 1706093375.0512
MEM 707.757812 1706093375.1528
MEM 707.746094 1706093375.2531
MEM 708.253906 1706093375.3583
MEM 708.355469 1706093375.4635
MEM 708.390625 1706093375.5673
MEM 708.937500 1706093375.6722
MEM 709.097656 1706093375.7774
MEM 709.164062 1706093375.8826
MEM 709.550781 1706093375.9838
MEM 709.894531 1706093376.0890
MEM 710.191406 1706093376.1894
MEM 710.199219 1706093376.2921
MEM 710.312500 1706093376.3972
MEM 710.394531 1706093376.5013
MEM 710.484375 1706093376.6065
MEM 710.574219 1706093376.7116
MEM 711.230469 1706093376.8128
MEM 711.269531 1706093376.9146
MEM 711.382812 1706093377.0179
MEM 712.250000 1706093377.1230
MEM 712.351562 1706093377.2261
MEM 712.562500 1706093377.3313
MEM 713.078125 1706093377.4321
